movieId,imdbId,tmdbId,source
159469,3403194,335409,full
159471,1404380,260401,full
159473,855739,260399,full
159480,92648,107104,full
159482,3671052,391375,full
159484,3727202,398289,full
159486,3833520,342464,full
159490,65890,148434,full
159492,66210,109456,full
159496,67011,150226,full
159500,68203,3698,full
159510,68972,5434,full
159528,76083,292610,full
159536,235686,40162,full
159538,83565,58419,full
159540,86972,31264,full
159572,97178,171993,full
159606,4900716,374173,full
159610,4413338,353989,full
159612,425509,45783,full
159614,4126438,356842,full
159616,949330,16884,full
159618,856816,94067,full
159620,109125,88518,full
159622,1667418,57313,full
159624,2015261,79078,full
159626,5340882,385320,full
159628,1132588,21293,full
159630,2355462,279588,full
159632,1857816,214676,full
159636,849447,265982,full
159638,5275872,376523,full
159640,1056416,26521,full
159642,56110,41028,full
159644,1957867,135652,full
159646,40273,93041,full
159648,197765,180886,full
159650,452609,72754,full
159652,2420876,346384,full
159654,471011,18932,full
159656,1596352,45780,full
159658,79499,41149,full
159660,46143,25787,full
159664,83971,280178,full
159676,49763,269306,full
159678,123368,109380,full
159682,49180,103941,full
159684,3922062,361146,full
159686,864331,29798,full
159688,399485,298228,full
159690,3949660,308531,both
159692,1105729,32790,full
159694,896816,30641,full
159696,1878841,257345,full
159698,2950330,256771,full
159700,101857,34598,full
159702,95597,41962,full
159704,104874,110283,full
159712,98972,83183,full
159714,12027,139176,full
159717,2452386,318121,full
159719,3779028,293413,full
159721,5724616,397403,full
159725,176892,24793,full
159727,96871,40258,full
159729,82361,105184,full
159731,1587118,60163,full
159733,242546,40863,full
159735,4843012,379220,full
159739,2924336,258771,full
159741,4558042,322506,full
159747,1398028,221343,full
159749,2025511,121245,full
159751,33853,81120,full
159753,4494956,362247,full
159755,3960412,341012,both
159761,66002,198652,full
159769,113633,37237,full
159771,1533089,324314,full
159773,3324494,298459,full
159775,307162,114030,full
159779,5051278,398854,full
159781,2201532,356366,full
159784,5333110,377158,full
159786,2188860,350904,full
159789,4428800,330294,full
159793,3267734,364831,full
159795,2822584,291863,full
159797,4057438,398830,full
159799,3780208,309879,full
159801,4386134,400791,full
159803,1641388,107315,full
159805,1550481,91950,full
159807,2293276,169782,full
159809,88714,98927,full
159811,211281,33108,full
159813,4083572,353433,full
159817,795176,192040,full
159819,1533395,220903,full
159821,3723820,384130,full
159823,5377658,370260,full
159825,68662,280004,full
159827,3791216,347123,full
159829,2076372,121572,full
159839,48423,43608,full
159841,42250,29477,full
159849,5192124,400608,full
159851,4096620,356329,full
159853,1680058,58522,full
159858,3065204,259693,both
159860,21595,248741,full
159873,1252512,55608,full
159877,110851,30656,full
159896,382205,89587,full
159904,29158,312623,full
159906,2432918,326255,full
159913,326325,400948,full
159915,4851640,377823,full
159917,5278596,376261,full
159922,74513,109088,full
159924,92855,66756,full
159942,2113792,205891,full
159944,4247618,364902,full
159951,28931,218351,full
159955,21042,241374,full
159958,18311,134475,full
159960,80151,65192,full
159965,18566,122331,full
159968,82022,375356,full
159970,4790268,391757,full
159972,2674430,328429,both
159974,40861,30665,full
159976,995868,245913,full
159978,38396,82819,full
159980,1890377,75198,full
159984,1523415,51334,full
159988,34298,94659,full
159992,24120,117472,full
159994,50359,117767,full
160000,97159,44688,full
160002,50282,132133,full
160004,490488,105136,full
160010,2630898,329750,full
160012,4073890,395883,full
160014,1533058,84228,full
160016,1223082,270650,full
160018,4576612,366564,full
160020,3568002,356332,full
160022,39490,157515,full
160026,86872,103578,full
160028,154805,230471,full
160030,57271,150912,full
160042,60249,281238,full
160044,63586,145244,full
160048,65568,87335,full
160050,208485,205557,full
160054,75796,61581,full
160056,3257550,389427,full
160058,62311,144341,full
160064,64275,147575,full
160066,67057,150224,full
160080,1289401,43074,both
160082,468771,52947,full
160084,3703836,339739,full
160086,1046171,61294,full
160088,813549,30942,full
160090,871026,32003,full
160092,4151192,353610,full
160096,88883,350566,full
160098,2007506,206657,full
160100,3974790,287703,full
160106,3957986,284152,full
160110,67454,25625,full
160112,775440,168098,full
160114,2724532,356334,full
160116,111244,28529,full
160118,403462,300210,full
160120,133197,112767,full
160122,76440,131172,full
160124,5463378,377150,full
160126,366620,244839,full
160128,2395146,216521,full
160131,2249542,170898,full
160133,382114,25079,full
160135,1784486,80699,full
160137,179850,130638,full
160139,4483220,363889,full
160141,2554842,355598,full
160145,4441280,323372,full
160147,3608646,370687,full
160149,4230700,373476,full
160151,4353376,300761,full
160153,46714,41312,full
160155,3289362,258755,full
160157,46121,28775,full
160159,498351,217057,full
160161,3838728,327040,full
160165,104523,34202,full
160167,42283,401895,full
160169,3187378,397003,full
160171,2073137,138705,full
160173,1919184,150208,full
160175,1836210,61123,full
160177,1901033,80256,full
160179,1604577,59568,full
160181,1298847,41454,full
160183,5105736,381080,full
160185,3698118,297721,full
160187,4061010,359790,full
160189,105604,51806,full
160191,2544074,343724,full
160193,3982118,392961,full
160197,1062161,35429,full
160199,48426,73307,full
160201,4621872,380225,full
160203,1764614,229154,full
160205,3092552,226437,full
160207,3425034,258322,full
160209,4016226,324181,full
160213,90874,63398,full
160215,78978,4948,full
160217,79985,51444,full
160219,1290400,31453,full
160221,50545,52199,full
160223,101931,30667,full
160225,54107,133563,full
160227,3102356,213373,full
160229,95759,169357,full
160231,80856,206789,full
160233,4840096,345735,full
160236,5512872,397517,full
160238,2380207,185738,full
160240,2738050,168814,full
160259,23271,266279,full
160265,292513,40946,full
160267,473910,55424,full
160269,470702,175331,full
160271,1489889,302699,both
160273,1848771,72152,full
160275,55724,94798,full
160277,2292625,139582,full
160279,1288638,14751,full
160281,1714832,53284,full
160283,1618430,63006,full
160285,166383,379275,full
160287,2009432,305309,full
160289,5275892,377462,full
160291,5480528,399747,full
160293,51507,89662,full
160297,2634414,216546,full
160299,1808304,86971,full
160301,4434004,398535,full
160303,1709173,202244,full
160305,22921,68078,full
160307,24429,266541,full
160315,80321,50125,full
160317,3315386,400174,full
160319,3538328,324421,full
160321,831386,34216,full
160323,20103,39048,full
160325,1845842,57880,full
160327,131461,115893,full
160329,2317379,101024,full
160333,28726,66834,full
160335,26094,67572,full
160337,2325517,210910,full
160341,118745,30948,full
160348,1275786,24921,full
160358,26275,94811,full
160360,5246328,376263,full
160370,430334,35891,full
160378,111181,95700,full
160380,4086024,376237,full
160382,37335,175171,full
160384,22151,178927,full
160388,2066128,103668,full
160390,217094,285953,full
160392,86476,84831,full
160394,3898028,334670,full
160396,4480648,335430,full
160398,1480648,57458,full
160400,1703957,267192,full
160402,1910605,110490,full
160404,244992,278935,full
160406,88784,183855,full
160408,1261393,48502,full
160410,139886,199883,full
160412,56876,146905,full
160414,457052,50489,full
160416,5432446,377210,full
160418,104473,70461,full
160420,4881362,355786,full
160422,43147,68309,full
160424,261786,267977,full
160426,5291862,401442,full
160428,5481404,400605,full
160430,861350,46548,full
160432,106175,70859,full
160434,365130,76474,full
160436,4814290,377213,full
160438,4196776,324668,both
160440,2263814,278348,both
160442,75818,289207,full
160444,2246724,192097,full
160446,1738293,53283,full
160448,1608777,35687,full
160450,1388903,54142,full
160452,1629715,126318,full
160454,1292703,15975,full
160456,1773015,56897,full
160458,2362778,172817,full
160460,3836958,323426,full
160462,1907761,68256,full
160464,2130242,85043,full
160466,1379210,202984,full
160470,3650290,324820,full
160472,3288930,337965,full
160474,4456850,360606,full
160476,145579,92691,full
160484,86349,98106,full
160486,83976,71503,full
160494,80016,61689,full
160504,65407,79192,full
160506,60842,238124,full
160508,59329,197864,full
160511,2516274,253337,full
160515,4405860,384450,full
160519,1570964,263945,full
160525,202007,40741,full
160527,66806,90351,full
160529,325713,10458,full
160531,51361,60971,full
160533,4211044,390592,full
160535,1388369,274266,full
160543,1329232,131737,full
160545,70190,30787,full
160547,183001,51066,full
160549,72233,14685,full
160551,2147225,312113,full
160553,1683048,355254,full
160555,5662932,393562,full
160557,3661298,352179,full
160559,3810760,392553,full
160561,3593124,338063,full
160563,918940,258489,both
160565,4094724,316727,both
160567,2823054,316023,both
160569,3416828,278154,full
160571,4786282,345911,full
160573,2788732,294272,full
160575,5456798,388191,full
160577,4505170,328716,full
160579,3480942,367053,full
160581,2436682,333386,full
160584,117017,254575,full
160586,2998406,243752,full
160588,3332308,367197,full
160590,2751904,177869,both
160596,4926538,369776,full
160598,124014,40451,full
160600,112843,89904,full
160602,83925,55035,full
160604,64175,12529,full
160608,79351,9031,full
160614,98135,259634,full
160624,98134,46572,full
160638,4010918,315439,full
160642,4247738,302161,full
160644,4193394,340611,full
160646,4437216,337874,full
160648,3139756,267852,full
160650,1667100,53010,full
160652,3155654,214209,full
160654,3754322,344030,full
160656,1639084,353571,both
160658,5217644,369228,full
160660,4729766,367999,full
160662,3530970,356758,full
160664,5256706,371942,full
160666,1167611,359156,full
160668,4203310,359152,full
160674,3923662,343173,full
160678,3885524,390512,full
160680,161010,27123,full
160682,3669520,332741,full
160684,3963816,359412,full
160686,4069220,319352,full
160688,1666287,317214,full
160690,174792,33201,full
160692,2573806,340937,full
160694,3464018,309882,full
160696,143889,58430,full
160698,3180652,230722,full
160700,4335650,369032,full
160702,433367,27243,full
160706,3141498,346641,full
160708,4536494,324794,full
160710,2112096,372411,full
160712,463935,53335,full
160716,4034380,273645,full
160718,5613056,399106,both
160720,972555,49341,full
160722,3319508,269705,full
160724,4333662,324322,full
160726,5434972,330068,full
160728,1254969,209645,full
160730,1735907,274504,full
160732,1327798,196324,full
160734,2979366,341957,full
160738,36579,101206,full
160744,61456,31265,full
160746,28074,34875,full
160748,36724,395476,full
160750,40253,357529,full
160754,46906,94176,full
160764,1018728,360283,full
160766,2084957,400121,full
160768,89122,49237,full
160770,5255524,398265,full
160772,38611,52593,full
160776,40481,35007,full
160778,31517,120885,full
160780,51840,130134,full
160788,1032941,17342,full
160792,39861,193284,full
160794,2536086,184710,full
160796,2625948,380372,full
160798,77868,83876,full
160800,175471,102814,full
160802,31122,94544,full
160804,36755,174150,full
160806,19813,262260,full
160810,3144678,254664,full
160812,470913,137308,full
160814,119422,156967,full
160816,91839,156954,full
160818,210777,66780,full
160822,53214,137826,full
160824,94284,262829,full
160826,54229,108063,full
160828,63446,41294,full
160830,161931,45192,full
160832,1421046,64694,full
160836,798722,70193,full
160838,456748,66062,full
160840,1405410,211222,full
160842,202145,266874,full
160844,5714582,402877,full
160846,372866,24678,full
160848,3666024,337703,full
160850,3254548,228941,full
160852,1733147,81633,full
160858,72239,110412,full
160860,4063178,394047,full
160862,5117222,378441,full
160864,53419,120121,full
160866,2048807,189696,full
160868,1654024,196319,full
160872,4796122,400411,full
160874,3917210,376233,full
160876,4370784,364051,full
160878,3809478,349441,full
160880,5275830,373479,full
160882,4379728,373922,full
160884,4483460,359641,full
160886,4161074,357799,full
160890,50237,119637,full
160892,4768776,354275,full
160894,72884,62675,full
160896,5503594,384845,full
160898,5708172,394499,full
160938,121763,41004,full
160942,68496,145481,full
160946,161815,82776,full
160948,76532,41298,full
160950,82048,45191,full
160952,122689,18944,full
160954,3531824,328387,both
160956,4060866,389425,full
160960,66095,95322,full
160962,42872,46784,full
160964,41771,46781,full
160966,217898,272720,full
160968,2821660,303497,full
160970,275584,303484,full
160972,2893616,356862,full
160974,275343,356864,full
160976,17775,118014,full
160978,422370,49037,full
160980,3263904,363676,full
160982,4726636,371865,full
160984,4741774,377287,full
160986,4247492,361571,full
160988,4874206,392817,full
160990,4645368,338189,full
160992,5065810,378813,full
161008,99595,118430,full
161010,100632,101293,full
161012,87258,31128,full
161014,83310,76681,full
161016,81421,150273,full
161018,74214,22020,full
161020,130488,96129,full
161022,3009714,275603,full
161024,5849950,404022,full
161026,3449322,385031,full
161028,2332518,154441,full
161030,1663631,93091,full
161032,65794,44510,full
161034,4832640,376812,full
161036,82131,342213,full
161038,79675,148615,full
161040,280531,389180,full
161042,2374721,262542,full
161044,136535,16909,full
161046,5082014,372297,full
161048,1019402,126043,full
161050,5279042,405621,full
161052,50746,103396,full
161054,61057,130957,full
161056,815250,54893,full
161058,1127886,98644,full
161060,4911996,393834,full
161062,4699388,366514,full
161064,296686,63989,full
161066,3165630,328901,full
161068,4872162,388862,full
161070,1663222,263416,full
161072,280377,150871,full
161074,2948078,316268,full
161076,4033216,293516,full
161078,4738360,360249,full
161080,65750,28406,full
161082,2190180,362765,full
161084,4465220,368620,both
161086,73781,50186,full
161092,4532634,362876,full
161094,5005684,361249,full
161096,67397,4279,full
161098,1000769,87081,full
161100,3621360,324300,full
161105,1105733,15467,full
161107,4654844,349086,full
161109,3229518,257026,full
161111,420,41278,full
161113,134402,86320,full
161115,1166805,86531,full
161117,5131906,397278,full
161119,109748,67303,full
161121,102217,68895,full
161123,4289340,314837,full
161127,1355631,325789,full
161129,255264,26351,full
161131,2005151,308266,full
161133,1847535,316003,full
161135,4164462,353216,full
161139,2145849,82664,full
161141,4733736,345054,full
161143,5641138,400668,full
161145,2239126,133736,full
161147,3120944,227859,full
161149,4092686,299751,full
161151,1590962,55344,full
161155,5794766,401387,both
161157,5311004,390880,full
161159,4872896,405388,full
161161,3915966,292277,full
161163,1709157,61348,full
161165,3349772,368596,full
161167,1774674,347981,full
161169,3172126,331393,full
161171,92297,31385,full
161173,3491962,376501,full
161175,170982,205386,full
161177,5240748,373453,full
161179,3655414,351809,full
161181,2800050,365997,full
161185,1764355,382651,full
161187,4935110,356201,full
161190,5652620,392885,full
161192,62833,28073,full
161194,2130282,175427,full
161198,139683,237799,full
161200,76470,40585,full
161202,4029356,318052,full
161204,3528906,254251,full
161206,2246549,98948,full
161208,347228,216043,full
161210,64226,88949,full
161214,85136,76468,full
161216,101270,54821,full
161218,2186783,215814,full
161222,33406,22750,full
161224,385622,86254,full
161230,38480,43473,full
161232,62065,90726,full
161234,113399,139826,full
161240,4552118,371738,full
161242,21100,166007,full
161250,251300,110692,full
161254,52103,134435,full
161258,1355207,17288,full
161262,64905,8383,full
161264,63625,325240,full
161266,71899,112675,full
161270,460897,46879,full
161272,20891,162874,full
161274,161849,90164,full
161276,88926,316491,full
161278,23655,247354,full
161280,2658428,260646,full
161282,4948040,404829,full
161286,2357423,298028,full
161288,3899262,397873,full
161290,3903852,403232,full
161292,3767246,282024,full
161294,66237,42498,full
161296,77503,257006,full
161298,4976984,367816,full
161300,2056554,126140,full
161302,3531578,347647,full
161304,3699572,407036,full
161306,100273,46658,full
161308,126828,225776,full
161310,80184,76348,full
161312,4902716,369033,full
161320,280000,159201,full
161322,67783,192868,full
161324,2507592,159942,full
161326,4008758,356626,full
161328,2927212,253343,full
161330,3199240,247845,full
161332,3847390,332806,full
161334,5151716,376426,full
161336,5278462,373348,both
161338,3814316,358430,full
161340,4193216,314635,full
161342,85175,300949,full
161344,4684710,353163,full
161346,3154310,278247,full
161348,3908142,374052,full
161354,4853102,382322,full
161356,246071,125495,full
161358,19096,173689,full
161360,2062478,138061,full
161362,2473486,174354,full
161364,2624866,303856,full
161368,17226,190163,full
161386,22531,156335,full
161398,43410,79596,full
161406,63142,50688,full
161426,1580704,77864,full
161440,64727,42591,full
161444,62235,12602,full
161450,60865,42717,full
161458,74108,185752,full
161466,81279,109636,full
161468,79648,165644,full
161470,86711,101185,full
161474,96535,29924,full
161482,90950,387444,full
161484,102115,79106,full
161486,100597,108432,full
161490,100456,35165,full
161492,99790,165401,full
161502,159914,18560,full
161504,159931,24057,full
161506,435597,73772,full
161508,197154,38622,full
161512,55995,183073,full
161514,1975179,76199,full
161530,26755,38494,full
161536,24768,161796,full
161544,1942798,104185,full
161550,31208,27144,full
161556,26759,26921,full
161578,4063438,352694,full
161580,4651520,376659,full
161582,2582782,338766,both
161584,4258698,310888,full
161586,4919484,373473,full
161588,4191580,377587,full
161590,104082,48995,full
161592,4433646,330070,full
161594,5595168,390734,both
161596,5115024,383869,full
161598,201403,46744,full
161600,1243617,47535,full
161602,4927574,388192,full
161604,5115546,404073,full
161606,114212,67617,full
161608,5713232,397365,full
161610,98239,208173,full
161612,261007,190326,full
161614,68213,140423,full
161616,4264426,347642,full
161618,165362,84275,full
161620,5599692,393184,full
161622,1666642,62592,full
161624,2171875,140894,full
161626,220507,27154,full
161630,103984,207558,full
161632,905361,63423,full
161634,4160708,300669,full
161636,4676140,378570,full
161638,2886632,333846,full
161640,3163080,340224,full
161642,2593410,288504,full
161646,4079332,405653,full
161650,2932536,403119,full
161652,4379800,380762,full
161654,4467626,370178,full
161656,4568106,340712,full
161658,5646136,391995,full
161662,66256,63859,full
161666,279895,173385,full
161668,968743,113262,full
161670,73158,158741,full
161672,1845804,82929,full
161674,82379,4288,full
161676,3510452,266036,full
161678,1282371,60700,full
161680,3468612,407298,full
161684,4215810,353732,full
161686,3923388,388347,full
161688,4538930,365709,full
161708,68450,106618,full
161712,96427,123628,full
161720,85492,120729,full
161722,84590,198491,full
161724,62181,154399,full
161726,144134,47034,full
161732,337640,54583,full
161738,4731008,368940,full
161756,121598,118195,full
161760,4644144,338079,full
161762,4083850,334304,full
161764,3341620,340119,full
161768,181978,62009,full
161770,96159,54107,full
161772,92967,49855,full
161776,3189648,408140,full
161778,4085130,369605,full
161780,3425402,378607,full
161782,2041331,228496,full
161786,500177,268893,full
161788,284606,261410,full
161790,284612,273318,full
161792,284604,273122,full
161794,272341,273127,full
161796,500151,314580,full
161798,284607,261409,full
161800,500166,273312,full
161802,284613,314601,full
161804,284605,273296,full
161806,284608,273302,full
161808,284611,273310,full
161810,297450,275136,full
161812,395293,273578,full
161814,791201,273309,full
161816,471422,273315,full
161818,453414,273149,full
161820,837137,275065,full
161822,795495,275130,full
161824,1187355,275074,full
161826,1321845,273205,full
161828,23793,335509,full
161830,3732950,314420,both
161832,3188614,293093,full
161834,2223820,180691,full
161842,1216477,20846,full
161846,53902,43035,full
161852,5129682,390584,full
161864,35193,358615,full
161872,183828,112699,full
161876,20466,86360,full
161878,92527,282040,full
161892,293660,32091,full
161894,5775370,396395,full
161896,33159,40717,full
161898,2732210,230058,full
161900,86490,168541,full
161904,840040,246381,full
161906,2670524,168552,full
161914,81765,199916,full
161916,2385115,324277,full
161918,4831420,390989,both
161920,5456120,382079,full
161922,1878870,376660,full
161924,5673884,407789,full
161926,1743993,50497,full
161928,3203054,256885,full
161930,2844816,268666,full
161932,5459730,393367,full
161934,2608324,302323,full
161936,3014556,403130,full
161938,89564,82942,full
161940,965649,21452,full
161942,1067920,28808,full
161944,255313,159550,both
161948,64535,404567,full
161950,428196,79163,full
161952,852992,309579,full
161954,4190530,351339,full
161956,3647498,309886,full
161958,4661798,352695,full
161962,5143700,366656,full
161964,3530882,394632,full
161966,3716530,337674,full
161968,1517471,299780,full
161970,2530392,254679,full
161972,4820224,397520,full
161974,3007132,399894,full
161976,5609302,391477,full
161978,75799,64133,full
161984,67817,149026,full
161986,262234,258945,full
161988,163097,241396,full
161990,1388427,56531,full
161998,2440214,150084,full
162000,1018748,292298,full
162002,90068,94502,full
162004,1423953,50461,full
162006,4632316,408286,full
162008,34685,166610,full
162010,4221762,329024,full
162012,814659,17376,full
162046,39947,77649,full
162056,55790,396269,full
162058,2345561,105506,full
162060,5660830,399097,full
162062,5604510,392554,full
162064,768171,65442,full
162070,1776167,198057,full
162072,1821355,268956,full
162078,1562918,296472,full
162080,2279786,141267,full
162082,5700672,396535,full
162086,2279838,138115,full
162088,2238660,138118,full
162090,2239108,136071,full
162092,2239100,133879,full
162094,1521870,24024,full
162098,1493813,24025,full
162100,1895318,229007,full
162102,2216856,389614,full
162106,2183070,231811,full
162108,2190252,168056,full
162110,2259268,168057,full
162112,2188743,231812,full
162116,45119,210019,full
162120,46307,109020,full
162126,72674,185154,full
162128,75045,105848,full
162130,79340,105672,full
162132,179463,260883,full
162142,82233,147643,full
162146,293562,49635,full
162148,3352390,368031,full
162150,3655682,376579,full
162152,3352034,356901,full
162154,2922724,403593,full
162156,80469,26803,full
162158,4526546,402446,full
162160,2597892,336455,full
162162,3894312,407389,full
162164,5489954,384111,full
162166,120250,256916,full
162168,1213926,31111,full
162170,4567486,336265,full
162172,2638662,306966,full
162190,80975,184799,full
162192,65944,149320,full
162194,64035,57666,full
162196,56668,183889,full
162198,53349,177474,full
162200,5239180,391088,full
162202,84893,41125,full
162204,5164412,373471,full
162208,48227,118490,full
162210,1914302,375384,full
162212,5823326,403173,full
162214,61612,262755,full
162216,808532,32013,full
162218,3646344,319998,full
162220,330472,32556,full
162222,2040292,79644,full
162224,5803868,402042,full
162226,2039331,180859,full
162228,2499414,238475,full
162230,2196560,179573,full
162232,839773,35297,full
162234,91221,5856,full
162236,1978451,182583,full
162238,312281,66623,full
162240,1825784,190967,full
162242,492533,142093,full
162244,1804508,118946,full
162246,1823202,80670,full
162248,1592576,99758,full
162250,69718,47397,full
162252,1658820,92391,full
162254,1266542,25356,full
162256,1458503,57733,full
162258,139606,68551,full
162260,1384586,56296,full
162262,1597033,49261,full
162264,1042497,17144,full
162266,1272025,27391,full
162268,1224373,34989,full
162270,1298716,20782,full
162272,120066,61999,full
162274,304676,59317,full
162276,1068961,48837,full
162278,1362103,41203,full
162280,772152,35733,full
162282,1316577,35730,full
162284,1161951,35731,full
162286,1153101,55774,full
162288,284534,93685,full
162290,833448,65626,full
162292,1071228,46927,full
162294,1276110,27595,full
162296,1326260,22745,full
162298,1198189,41182,full
162300,451214,132765,full
162302,3384350,347757,full
162304,5647758,248781,full
162306,460926,123858,full
162308,4585660,310602,full
162310,2322420,211505,full
162312,5080804,362736,full
162314,2331169,300402,full
162316,5013688,381767,full
162318,64465,161915,full
162320,19646,50181,full
162322,3522806,278924,full
162324,462520,26911,full
162326,4446472,374471,full
162332,87205,86096,full
162334,1646103,57395,full
162336,4076164,355998,full
162338,87019,42084,full
162340,3449664,369019,full
162342,2488740,199929,full
162344,4970632,376482,full
162346,3333870,332285,full
162348,3991412,294795,full
162350,2404435,333484,full
162352,63581,225534,full
162354,5857874,405325,full
162356,5090828,407375,full
162358,3616894,407455,full
162360,2701390,266400,full
162362,4244162,401123,full
162364,486506,56552,full
162366,448989,42560,full
162368,4082596,319092,full
162372,5596398,404117,full
162374,2464690,377516,full
162376,4574334,410612,small
162378,133231,129006,full
162380,785025,20583,full
162382,929864,30975,full
162384,960143,49857,full
162386,1269560,21636,full
162388,1307064,25182,full
162390,1684907,81450,full
162392,1672621,87311,full
162394,90065,32147,full
162396,2238032,270774,full
162398,416047,33317,full
162400,1754898,144421,full
162402,112906,29890,full
162404,85477,99313,full
162406,2392634,207413,full
162408,4060962,380856,full
162410,3598648,308174,full
162412,5912600,407613,full
162414,4975722,376867,full
162416,1920885,271706,full
162418,4088268,348668,full
162420,3385334,322903,full
162422,435687,19723,full
162424,1646985,71559,full
162426,308591,87343,full
162428,1326283,82686,full
162434,216313,267497,full
162436,216315,267506,full
162440,128273,260916,full
162442,84658,69870,full
162444,1242842,82405,full
162446,101879,134390,full
162448,3845670,389868,full
162450,1644669,294047,full
162452,912585,36926,full
162454,1504978,138543,full
162456,1148205,228034,full
162458,4819738,381044,full
162460,2815902,330982,full
162462,4957236,358332,full
162464,75467,77660,full
162468,49871,88558,full
162470,301082,26945,full
162472,1836974,91921,full
162474,4741714,381356,full
162478,2461150,213681,full
162480,4078160,347763,full
162482,143016,63959,full
162484,1209380,21837,full
162486,3591946,332212,full
162488,5824826,393841,full
162498,42428,36375,full
162502,37476,85814,full
162504,23847,172104,full
162512,216736,68139,full
162514,2941396,376651,full
162520,3495184,300596,full
162528,22682,247773,full
162536,2459920,248694,full
162540,4265508,376581,full
162542,5165344,392572,both
162544,2630992,340213,full
162546,3739614,342562,full
162556,48087,44902,full
162564,33257,232860,full
162566,5777628,404141,full
162568,138795,176568,full
162570,73389,126402,full
162572,4610244,336220,full
162574,3263548,324345,full
162576,4392454,347751,full
162578,4302938,313297,full
162580,4856674,358243,full
162584,2332801,164580,full
162586,4428762,381255,full
162588,2614700,274902,full
162590,1473832,95610,full
162592,2547584,283552,full
162594,4520364,377264,full
162596,4341582,317557,full
162598,1860357,296524,full
162600,1935859,283366,full
162602,3631112,346685,full
162604,4981636,369883,full
162606,2140479,302946,full
162608,4669186,339927,full
162610,3093286,343010,full
162612,1289783,8893,full
162614,424584,292948,full
162616,64651,181553,full
162620,5038358,380879,full
162622,5576174,376847,full
162624,5255710,381418,full
162626,4569240,296865,full
162628,5639650,394051,full
162630,5358570,379887,full
162632,2818654,298721,full
162634,3451230,382399,full
162636,374506,247414,full
162638,5597408,385962,full
162640,5644726,394170,full
162642,459327,39061,full
162644,2147199,286239,full
162648,4864932,391629,full
162650,5112622,404302,full
162652,3367294,317930,full
162654,5290882,373200,full
162656,3679060,393441,full
162658,5815940,400247,full
162660,4824308,347126,full
162662,4008606,294221,full
162664,4559046,391779,full
162666,5071886,366080,full
162668,4744086,390437,full
162670,5481184,406429,full
162672,3859980,402672,both
162674,2015332,260240,full
162676,4939066,407887,full
162678,4937156,358505,full
162680,5503266,384641,full
162682,5519566,384573,full
162698,1656194,137072,full
162702,153992,206328,full
162710,127933,41844,full
162712,113318,110130,full
162714,4305154,378195,full
162716,29339,72640,full
162718,4235644,342588,full
162720,795927,225038,full
162722,2312702,146893,full
162724,4875550,346564,full
162726,2392830,368942,full
162728,4082524,407518,full
162730,3503406,331583,full
162732,4074364,348677,full
162736,2381213,267800,full
162738,3721936,340485,full
162740,315985,409676,full
162744,2106537,139521,full
162746,5958174,411711,full
162748,83657,245622,full
162750,3029626,231020,full
162752,5738064,403936,full
162754,4139598,297399,full
162756,3086244,262786,full
162758,2769276,231145,full
162760,3869392,370664,full
162762,809533,27605,full
162764,384093,267590,full
162766,234105,49199,full
162768,4268722,378450,full
162770,69330,261872,full
162774,5337758,374003,full
162776,97136,21799,full
162778,1905071,78715,full
162780,252133,86970,full
162782,200992,218408,full
162794,329913,63877,full
162798,834899,42944,full
162800,896585,53245,full
162802,480844,52925,full
162808,108915,100490,full
162810,2329188,267802,full
162812,128725,258026,full
162814,357282,237506,full
162816,478365,15959,full
162818,57892,202764,full
162820,190583,47234,full
162822,66268,64961,full
162824,1699140,75452,full
162826,472126,2324,full
162828,4781612,374617,full
162830,5022872,361069,full
162832,4729794,378503,full
162834,2207112,383064,full
162836,3168710,278738,full
162838,255851,205361,full
162842,3137630,339792,full
162844,1375789,44749,full
162846,99856,28340,full
162848,114537,39449,full
162850,111081,37020,full
162852,3723790,270851,full
162854,1069235,86713,full
162856,415147,61686,full
162858,1364478,47325,full
162860,2369047,134908,full
162862,369901,186372,full
162864,666194,261581,full
162866,2091476,407897,full
162868,43411,36918,full
162870,5078326,375950,full
162872,5432188,383559,full
162874,3685922,305956,full
162876,108027,74199,full
162878,5052298,369443,full
162880,2551894,140380,full
162882,4303340,381034,full
162884,471614,247488,full
162886,5590832,407048,full
162888,2710694,144105,full
162890,3974972,287603,full
162892,888496,48250,full
162894,2248926,279842,full
162896,2047709,142966,full
162898,292805,347105,full
162900,4624852,336736,full
162902,1056471,33495,full
162904,239632,246829,full
162906,140046,239783,full
162908,115625,77137,full
162910,107667,77147,full
162912,105188,46028,full
162914,100699,58773,full
162916,97841,41583,full
162918,160110,124202,full
162920,86172,73755,full
162922,83871,38289,full
162924,82880,42290,full
162926,436392,45037,full
162928,3319212,287982,full
162930,4834762,363969,full
162932,88466,125926,full
162934,86069,105734,full
162936,68593,139195,full
162938,97695,162818,full
162940,98241,197528,full
162942,93194,128900,full
162944,91696,119769,full
162946,113359,228432,full
162948,108146,136238,full
162950,107846,34527,full
162952,102619,125882,full
162956,228488,22615,full
162958,1606636,57500,full
162960,1456477,78098,full
162962,66258,32034,full
162964,1702437,253817,full
162966,1692957,222454,full
162968,3138698,357786,full
162970,1663145,55426,full
162972,1726641,55431,full
162974,1679583,55430,full
162976,1753855,55435,full
162978,1809274,55437,full
162980,1865375,55438,full
162982,2967286,225745,full
