taxi1,taxi2,proximity_count,min_distance_m,avg_distance_m,min_time_diff_s,avg_time_diff_s
20000231,20000465,1,3.7580974226642376,3.7580974226642376,5,5.0
20000288,20000446,1,3.7581004088213397,3.7581004088213397,2,2.0
20000297,20000311,1,3.7581007828119306,3.7581007828119306,2,2.0
20000031,20000280,1,3.7581009695810623,3.7581009695810623,2,2.0
20000067,20000151,1,3.75810115617127,3.75810115617127,5,5.0
20000080,20000157,1,3.7581017162101498,3.7581017162101498,0,0.0
20000104,20000649,1,3.7581043290916933,3.7581043290916933,0,0.0
20000142,20000698,1,3.758105449888181,3.758105449888181,1,1.0
20000066,20000137,1,3.7581075033589677,3.7581075033589677,5,5.0
20000159,20000586,1,3.758109929554216,3.758109929554216,2,2.0
20000506,20000598,1,3.7581164632137867,3.7581164632137867,0,0.0
20000326,20000343,1,3.7581170239690738,3.7581170239690738,5,5.0
20000048,20000383,1,3.7581175832829334,3.7581175832829334,1,1.0
20000482,20000902,1,3.7581181440379106,3.7581181440379106,2,2.0
20000482,20000653,1,3.7581181440379106,3.7581181440379106,3,3.0
20000395,20000434,1,3.7581183299953542,3.7581183299953542,5,5.0
20000470,20000484,1,3.75811945006347,3.75811945006347,2,2.0
20000109,20000570,1,3.7581198241400062,3.7581198241400062,1,1.0
20000189,20000294,1,3.7581198241400062,3.7581198241400062,3,3.0
20000174,20000307,1,3.7581203835425483,3.7581203835425483,5,5.0
20000172,20000276,1,3.7581203835425483,3.7581203835425483,5,5.0
20000023,20000353,1,3.7581209441178407,3.7581209441178407,1,1.0
20000534,20000663,1,3.7581213169317422,3.7581213169317422,5,5.0
20000038,20000263,1,3.758121877506776,3.758121877506776,4,4.0
20000020,20000337,1,3.758122624217615,3.758122624217615,4,4.0
20000017,20000377,1,3.7581228109847373,3.7581228109847373,5,5.0
20000598,20000678,1,3.7581246777604593,3.7581246777604593,1,1.0
20000186,20000634,1,3.758124863806758,3.758124863806758,4,4.0
20000524,20000682,1,3.7581259838712633,3.7581259838712633,3,3.0
20000021,20000514,1,3.758127104476872,3.758127104476872,1,1.0
20000018,20000632,1,3.758127850644063,3.758127850644063,1,1.0
20000171,20000472,1,3.758128037862971,3.758128037862971,2,2.0
20000328,20000341,1,3.758128224540139,3.758128224540139,0,0.0
20000207,20000502,1,3.758129717325687,3.758129717325687,1,1.0
20000261,20000487,1,3.7581300913108753,3.7581300913108753,1,1.0
20000467,20000571,1,3.758130464123094,3.758130464123094,1,1.0
20000018,20000185,1,3.7581308373875095,3.7581308373875095,5,5.0
20000217,20000429,1,3.758131024695598,3.758131024695598,1,1.0
20000108,20000430,1,3.758131211372491,3.758131211372491,0,0.0
20000657,20000674,1,3.758131584095048,3.758131584095048,5,5.0
20000255,20000664,1,3.7581317707718895,3.7581317707718895,1,1.0
20000021,20000398,1,3.7581317707718895,3.7581317707718895,4,4.0
20000398,20000658,1,3.758132144756699,3.758132144756699,0,0.0
20000068,20000384,1,3.7581327042452957,3.7581327042452957,0,0.0
20000084,20000398,1,3.7581328914637555,3.7581328914637555,1,1.0
20000205,20000591,1,3.75813326481718,3.75813326481718,2,2.0
20000460,20000477,1,3.75813345086269,3.75813345086269,2,2.0
20000094,20000242,1,3.758133637539359,3.758133637539359,2,2.0
20000321,20000338,1,3.758133824847189,3.758133824847189,5,5.0
20000099,20000205,1,3.758134198200443,3.758134198200443,0,0.0
20000118,20000324,1,3.7581343843353223,3.7581343843353223,1,1.0
20000166,20000222,1,3.75813643768734,3.75813643768734,5,5.0
20000114,20000136,1,3.7581369984371062,3.7581369984371062,2,2.0
20000076,20000549,1,3.7581377450529176,3.7581377450529176,4,4.0
20000296,20000423,1,3.7581377450529176,3.7581377450529176,5,5.0
20000499,20000565,1,3.7581383044505112,3.7581383044505112,2,2.0
20000389,20000678,1,3.7581390512447563,3.7581390512447563,4,4.0
20000036,20000321,1,3.7581399845358954,3.7581399845358954,4,4.0
20000252,20000387,1,3.758140358519191,3.758140358519191,0,0.0
20000174,20000189,1,3.7581409179160628,3.7581409179160628,4,4.0
20000118,20000384,1,3.758144651432433,3.758144651432433,3,3.0
20000092,20000109,1,3.758146518188039,3.758146518188039,1,1.0
20000020,20000112,1,3.758146704863505,3.758146704863505,2,2.0
20000460,20000688,1,3.7581476382405774,3.7581476382405774,1,1.0
20000022,20000040,1,3.7581478256365735,3.7581478256365735,2,2.0
20000118,20000451,1,3.7581478256365735,3.7581478256365735,3,3.0
20000047,20000608,1,3.7581487583819553,3.7581487583819553,2,2.0
20000031,20000048,1,3.7581489455989314,3.7581489455989314,0,0.0
20000024,20000100,1,3.7581498789749723,3.7581498789749723,4,4.0
20000177,20000297,1,3.7581523052089496,3.7581523052089496,0,0.0
20000361,20000400,1,3.75815342525829,3.75815342525829,2,2.0
20000327,20000668,1,3.758156972077117,3.758156972077117,0,0.0
20000215,20000649,1,3.758157532642289,3.758157532642289,4,4.0
20000330,20000497,1,3.758160892148612,3.758160892148612,5,5.0
20000190,20000231,1,3.7581616389345367,3.7581616389345367,4,4.0
20000048,20000297,1,3.7581627588892585,3.7581627588892585,2,2.0
20000171,20000658,1,3.7581633196317497,3.7581633196317497,1,1.0
20000235,20000279,1,3.7581638795639933,3.7581638795639933,1,1.0
20000215,20000588,1,3.75816425291171,3.75816425291171,3,3.0
20000045,20000671,1,3.75816443895437,3.75816443895437,3,3.0
20000267,20000334,1,3.7581648129331553,3.7581648129331553,0,0.0
20000119,20000443,1,3.7581648129331553,3.7581648129331553,5,5.0
20000224,20000330,1,3.758164999606936,3.758164999606936,2,2.0
20000038,20000114,1,3.7581651862807,3.7581651862807,3,3.0
20000055,20000206,1,3.7581651862807,3.7581651862807,3,3.0
20000187,20000387,1,3.758165372412735,3.758165372412735,3,3.0
20000271,20000276,1,3.7581655589970038,3.7581655589970038,4,4.0
20000215,20000657,1,3.7581657463018883,3.7581657463018883,2,2.0
20000186,20000465,1,3.7581657463913483,3.7581657463913483,1,1.0
20000157,20000377,1,3.7581659329755825,3.7581659329755825,0,0.0
20000574,20000664,1,3.758166119649261,3.758166119649261,4,4.0
20000389,20000562,1,3.758166305691749,3.758166305691749,4,4.0
20000105,20000321,1,3.7581670530173916,3.7581670530173916,3,3.0
20000381,20000640,1,3.7581670530173916,3.7581670530173916,5,5.0
20000011,20000230,1,3.7581676124068917,3.7581676124068917,4,4.0
20000271,20000400,1,3.758167986385092,3.758167986385092,1,1.0
20000032,20000268,1,3.75816835910088,3.75816835910088,0,0.0
20000217,20000326,1,3.7581685458637946,3.7581685458637946,2,2.0
20000161,20000311,1,3.7581692925574397,3.7581692925574397,2,2.0
20000142,20000341,1,3.758170225834648,3.758170225834648,2,2.0
20000099,20000658,1,3.758170225924109,3.758170225924109,3,3.0
20000331,20000434,1,3.7581720926561575,3.7581720926561575,3,3.0
20000050,20000548,1,3.7581724665440714,3.7581724665440714,3,3.0
20000089,20000554,1,3.758174519946959,3.758174519946959,5,5.0
20000058,20000347,1,3.7581745200364205,3.7581745200364205,5,5.0
20000256,20000281,1,3.7581747067093074,3.7581747067093074,1,1.0
20000345,20000484,1,3.7581750793343964,3.7581750793343964,5,5.0
20000006,20000548,1,3.758175079423858,3.758175079423858,3,3.0
20000527,20000602,1,3.758175639984022,3.758175639984022,0,0.0
20000424,20000560,1,3.7581760126984007,3.7581760126984007,0,0.0
20000027,20000269,1,3.75817620000232,3.75817620000232,1,1.0
20000010,20000159,1,3.758177879425118,3.758177879425118,2,2.0
20000260,20000503,1,3.758179186853428,3.758179186853428,1,1.0
20000206,20000494,1,3.758179746150116,3.758179746150116,5,5.0
20000049,20000215,1,3.758180679511969,3.758180679511969,5,5.0
20000128,20000137,1,3.758181426201143,3.758181426201143,2,2.0
20000046,20000480,1,3.758181612873394,3.758181612873394,2,2.0
20000341,20000591,1,3.7581827335377045,3.7581827335377045,5,5.0
20000434,20000524,1,3.75818460025823,3.75818460025823,2,2.0
20000003,20000446,1,3.7581851597323457,3.7581851597323457,5,5.0
20000557,20000604,1,3.7581862797635273,3.7581862797635273,0,0.0
20000111,20000128,1,3.7581885203657373,3.7581885203657373,2,2.0
20000423,20000492,1,3.7581894537235496,3.7581894537235496,1,1.0
20000094,20000434,1,3.758190946463987,3.758190946463987,2,2.0
20000503,20000527,1,3.758193560492816,3.758193560492816,3,3.0
20000557,20000653,1,3.7581941205061624,3.7581941205061624,4,4.0
20000343,20000618,1,3.758194493848307,3.758194493848307,0,0.0
20000190,20000215,1,3.758195053861395,3.758195053861395,2,2.0
20000337,20000494,1,3.758195987216198,3.758195987216198,5,5.0
20000217,20000517,1,3.7581961738871064,3.7581961738871064,4,4.0
20000364,20000676,1,3.7581963606474615,3.7581963606474615,3,3.0
20000144,20000184,1,3.758196733268563,3.758196733268563,1,1.0
20000071,20000617,1,3.758196733268563,3.758196733268563,5,5.0
20000121,20000326,1,3.758197666622592,3.758197666622592,4,4.0
20000289,20000616,1,3.75819804059525,3.75819804059525,1,1.0
20000009,20000431,1,3.7581982273554333,3.7581982273554333,0,0.0
20000341,20000634,1,3.758198413394969,3.758198413394969,5,5.0
20000001,20000158,1,3.758198599976191,3.758198599976191,2,2.0
20000449,20000688,1,3.758198787278026,3.758198787278026,1,1.0
20000612,20000616,1,3.75819916061931,3.75819916061931,2,2.0
20000045,20000687,1,3.75819916061931,3.75819916061931,3,3.0
20000077,20000217,1,3.75819934665876,3.75819934665876,2,2.0
20000249,20000482,1,3.75819934665876,3.75819934665876,4,4.0
20000107,20000549,1,3.758199533418823,3.758199533418823,4,4.0
20000325,20000429,1,3.7582006539837614,3.7582006539837614,3,3.0
20000269,20000453,1,3.758201213363981,3.758201213363981,4,4.0
20000066,20000178,1,3.7582040140497517,3.7582040140497517,4,4.0
20000261,20000463,1,3.758204574060208,3.758204574060208,3,3.0
20000010,20000118,1,3.758205507410625,3.758205507410625,4,4.0
20000018,20000140,1,3.7582056940806563,3.7582056940806563,5,5.0
20000077,20000271,1,3.758206627430558,3.758206627430558,0,0.0
20000517,20000549,1,3.7582068141004865,3.7582068141004865,5,5.0
20000251,20000633,1,3.7582071868091265,3.7582071868091265,3,3.0
20000328,20000451,1,3.7582084941290694,3.7582084941290694,4,4.0
20000419,20000486,1,3.7582098002753046,3.7582098002753046,4,4.0
20000001,20000525,1,3.758209986944941,3.758209986944941,3,3.0
20000480,20000571,1,3.7582112941736128,3.7582112941736128,4,4.0
20000517,20000570,1,3.758212040851504,3.758212040851504,4,4.0
20000319,20000443,1,3.7582137202445884,3.7582137202445884,5,5.0
20000256,20000499,1,3.7582144669215856,3.7582144669215856,0,0.0
20000343,20000492,1,3.758214840891145,3.758214840891145,2,2.0
20000213,20000408,1,3.758215400267445,3.758215400267445,1,1.0
20000213,20000667,1,3.7582168942510887,3.7582168942510887,3,3.0
20000050,20000095,1,3.7582176409269157,3.7582176409269157,1,1.0
20000151,20000249,1,3.75821950761528,3.75821950761528,2,2.0
20000389,20000520,1,3.758220253748447,3.758220253748447,0,0.0
20000326,20000671,1,3.758220627716939,3.758220627716939,2,2.0
20000131,20000546,1,3.7582211870916407,3.7582211870916407,1,1.0
20000042,20000373,1,3.75822137439139,3.75822137439139,4,4.0
20000057,20000542,1,3.758223240355685,3.758223240355685,3,3.0
20000067,20000539,1,3.7582238009919893,3.7582238009919893,5,5.0
20000617,20000667,1,3.758223987029173,3.758223987029173,5,5.0
20000036,20000481,1,3.7582254810064852,3.7582254810064852,4,4.0
20000163,20000453,1,3.7582254810064852,3.7582254810064852,5,5.0
20000233,20000384,1,3.758228094359599,3.758228094359599,3,3.0
20000342,20000502,1,3.7582288404896036,3.7582288404896036,3,3.0
20000038,20000118,1,3.758231453748917,3.758231453748917,2,2.0
20000050,20000126,1,3.758232761053203,3.758232761053203,5,5.0
20000449,20000476,1,3.758233320424552,3.758233320424552,4,4.0
20000503,20000548,1,3.7582338811475355,3.7582338811475355,2,2.0
20000343,20000367,1,3.7582344405185752,3.7582344405185752,5,5.0
20000112,20000187,1,3.7582359343987117,3.7582359343987117,1,1.0
20000345,20000362,1,3.758236494400345,3.758236494400345,1,1.0
20000352,20000486,1,3.7582368677346802,3.7582368677346802,3,3.0
20000247,20000281,1,3.7582378010702193,3.7582378010702193,2,2.0
20000114,20000488,1,3.7582409737766724,3.7582409737766724,3,3.0
20000099,20000247,1,3.7582413477413428,3.7582413477413428,1,1.0
20000239,20000606,1,3.7582413477413428,3.7582413477413428,2,2.0
20000160,20000675,1,3.75824153449754,3.75824153449754,3,3.0
20000123,20000397,1,3.7582419071997877,3.7582419071997877,5,5.0
20000250,20000263,1,3.7582419071997877,3.7582419071997877,5,5.0
20000303,20000510,1,3.7582422811642853,3.7582422811642853,4,4.0
20000525,20000621,1,3.7582424677414603,3.7582424677414603,1,1.0
20000373,20000576,1,3.7582424677414603,3.7582424677414603,3,3.0
20000246,20000334,1,3.758242654408086,3.758242654408086,1,1.0
20000503,20000676,1,3.7582430271995957,3.7582430271995957,1,1.0
20000113,20000431,1,3.758243587740958,3.758243587740958,5,5.0
20000093,20000529,1,3.7582441478299433,3.7582441478299433,1,1.0
20000561,20000698,1,3.7582443344069456,3.7582443344069456,3,3.0
20000151,20000623,1,3.7582443344069456,3.7582443344069456,5,5.0
20000083,20000668,1,3.7582443344964145,3.7582443344964145,1,1.0
20000215,20000327,1,3.758244521073399,3.758244521073399,1,1.0
20000009,20000071,1,3.758244707108677,3.758244707108677,3,3.0
20000513,20000697,1,3.758244707108677,3.758244707108677,4,4.0
20000269,20000591,1,3.758244707198146,3.758244707198146,2,2.0
20000108,20000541,1,3.758244893775097,3.758244893775097,5,5.0
20000100,20000672,1,3.758245081162127,3.758245081162127,4,4.0
20000058,20000578,1,3.758245267828512,3.758245267828512,3,3.0
20000024,20000272,1,3.7582454544054116,3.7582454544054116,4,4.0
20000545,20000684,1,3.7582458271069368,3.7582458271069368,4,4.0
20000436,20000605,1,3.758246014404412,3.758246014404412,0,0.0
20000076,20000525,1,3.7582462011601803,3.7582462011601803,4,4.0
20000021,20000557,1,3.7582463878264623,3.7582463878264623,2,2.0
20000160,20000163,1,3.7582463878264623,3.7582463878264623,3,3.0
20000156,20000517,1,3.7582465737720994,3.7582465737720994,4,4.0
20000472,20000499,1,3.758246573861568,3.758246573861568,3,3.0
20000484,20000496,1,3.7582467604383467,3.7582467604383467,3,3.0
20000387,20000616,1,3.7582476938587956,3.7582476938587956,0,0.0
20000239,20000547,1,3.7582482544883358,3.7582482544883358,1,1.0
20000001,20000514,1,3.7582484405232703,3.7582484405232703,2,2.0
20000100,20000576,1,3.7582484405232703,3.7582484405232703,5,5.0
20000032,20000589,1,3.7582486270998765,3.7582486270998765,1,1.0
20000015,20000026,1,3.7582486270998765,3.7582486270998765,4,4.0
20000549,20000667,1,3.7582486270998765,3.7582486270998765,5,5.0
20000426,20000448,1,3.7582488143970934,3.7582488143970934,2,2.0
20000160,20000276,1,3.7582488143970934,3.7582488143970934,4,4.0
20000669,20000684,1,3.758249001063134,3.758249001063134,5,5.0
20000071,20000328,1,3.7582493738534755,3.7582493738534755,5,5.0
20000104,20000508,1,3.7582497477271266,3.7582497477271266,2,2.0
20000008,20000408,1,3.7582497478165964,3.7582497478165964,0,0.0
20000268,20000669,1,3.7582499343930817,3.7582499343930817,3,3.0
20000288,20000484,1,3.7582501211484893,3.7582501211484893,0,0.0
20000177,20000260,1,3.7582501211484893,3.7582501211484893,4,4.0
20000093,20000321,1,3.7582503070937823,3.7582503070937823,3,3.0
20000231,20000245,1,3.7582504937596863,3.7582504937596863,0,0.0
20000230,20000260,1,3.758250493849155,3.758250493849155,3,3.0
20000393,20000697,1,3.758250493849155,3.758250493849155,4,4.0
20000140,20000435,1,3.758250867722599,3.758250867722599,2,2.0
20000085,20000338,1,3.7582508678120687,3.7582508678120687,4,4.0
20000005,20000502,1,3.758251054388451,3.758251054388451,1,1.0
20000589,20000698,1,3.758251240512597,3.758251240512597,0,0.0
20000113,20000281,1,3.7582516144753724,3.7582516144753724,2,2.0
20000041,20000669,1,3.7582518010516868,3.7582518010516868,4,4.0
20000310,20000676,1,3.7582518011411556,3.7582518011411556,2,2.0
20000370,20000403,1,3.7582519878069216,3.7582519878069216,1,1.0
20000196,20000540,1,3.758252173752043,3.758252173752043,2,2.0
20000104,20000370,1,3.7582531071699985,3.7582531071699985,5,5.0
20000008,20000151,1,3.7582538543741646,3.7582538543741646,3,3.0
20000440,20000476,1,3.758253854463634,3.758253854463634,5,5.0
20000360,20000513,1,3.7582546010363678,3.7582546010363678,5,5.0
20000156,20000612,1,3.7582547877018757,3.7582547877018757,2,2.0
20000397,20000477,1,3.7582553477877663,3.7582553477877663,2,2.0
20000042,20000443,1,3.758256093818261,3.758256093818261,4,4.0
20000050,20000363,1,3.7582562811147886,3.7582562811147886,4,4.0
20000280,20000400,1,3.7582566544454776,3.7582566544454776,4,4.0
20000217,20000242,1,3.7582566544454776,3.7582566544454776,5,5.0
20000031,20000481,1,3.7582574011066487,3.7582574011066487,1,1.0
20000197,20000430,1,3.758258521097889,3.758258521097889,4,4.0
20000451,20000509,1,3.7582592677583726,3.7582592677583726,2,2.0
20000195,20000340,1,3.7582603876591105,3.7582603876591105,2,2.0
20000154,20000409,1,3.7582615076486987,3.7582615076486987,5,5.0
20000048,20000195,1,3.75826150773817,3.75826150773817,1,1.0
20000554,20000589,1,3.758261880436739,3.758261880436739,4,4.0
20000333,20000363,1,3.758262067732732,3.758262067732732,4,4.0
20000451,20000554,1,3.758262067732732,3.758262067732732,4,4.0
20000104,20000167,1,3.758262254308081,3.758262254308081,5,5.0
20000309,20000460,1,3.7582626270065123,3.7582626270065123,3,3.0
20000605,20000686,1,3.758262813671281,3.758262813671281,1,1.0
20000163,20000672,1,3.758262813671281,3.758262813671281,1,1.0
20000112,20000456,1,3.7582628137607514,3.7582628137607514,3,3.0
20000060,20000307,1,3.7582630010566582,3.7582630010566582,2,2.0
20000230,20000295,1,3.7582633743861087,3.7582633743861087,2,2.0
20000310,20000667,1,3.7582637469948628,3.7582637469948628,3,3.0
20000055,20000562,1,3.7582643077094327,3.7582643077094327,4,4.0
20000037,20000606,1,3.7582644937428897,3.7582644937428897,2,2.0
20000249,20000524,1,3.758264680318015,3.758264680318015,3,3.0
20000151,20000497,1,3.758265801025856,3.758265801025856,5,5.0
20000140,20000494,1,3.758265987600861,3.758265987600861,2,2.0
20000054,20000159,1,3.7582661742653194,3.7582661742653194,2,2.0
20000041,20000901,1,3.7582665470525005,3.7582665470525005,3,3.0
20000161,20000674,1,3.7582667342585916,3.7582667342585916,1,1.0
20000503,20000598,1,3.7582667342585916,3.7582667342585916,5,5.0
20000296,20000391,1,3.7582669209229804,3.7582669209229804,4,4.0
20000114,20000398,1,3.7582669209229804,3.7582669209229804,5,5.0
20000119,20000612,1,3.7582669209229804,3.7582669209229804,5,5.0
20000039,20000362,1,3.7582669210124515,3.7582669210124515,2,2.0
20000128,20000588,1,3.7582671075873533,3.7582671075873533,3,3.0
20000406,20000515,1,3.7582671076768244,3.7582671076768244,1,1.0
20000121,20000515,1,3.7582672936205532,3.7582672936205532,2,2.0
20000435,20000547,1,3.758267480374362,3.758267480374362,2,2.0
20000022,20000665,1,3.758267667669838,3.758267667669838,4,4.0
20000311,20000513,1,3.7582678542446706,3.7582678542446706,1,1.0
20000037,20000160,1,3.7582680409089573,3.7582680409089573,2,2.0
20000340,20000602,1,3.7582680409984284,3.7582680409984284,2,2.0
20000273,20000373,1,3.758268227031542,3.758268227031542,1,1.0
20000598,20000620,1,3.7582684136957942,3.7582684136957942,0,0.0
20000419,20000900,1,3.7582686009017126,3.7582686009017126,5,5.0
20000077,20000380,1,3.7582686009017126,3.7582686009017126,5,5.0
20000515,20000687,1,3.75826878756593,3.75826878756593,3,3.0
20000136,20000612,1,3.7582691602631586,3.7582691602631586,2,2.0
20000267,20000360,1,3.7582691602631586,3.7582691602631586,3,3.0
20000255,20000279,1,3.758269346927324,3.758269346927324,1,1.0
20000361,20000565,1,3.758269346927324,3.758269346927324,2,2.0
20000494,20000598,1,3.7582695342226278,3.7582695342226278,3,3.0
20000343,20000624,1,3.758269720886759,3.758269720886759,1,1.0
20000065,20000440,1,3.758269720976231,3.758269720976231,3,3.0
20000151,20000364,1,3.7582699075508734,3.7582699075508734,5,5.0
20000039,20000076,1,3.7582700935838163,3.7582700935838163,1,1.0
20000367,20000400,1,3.758270093673288,3.758270093673288,0,0.0
20000002,20000618,1,3.758270280247896,3.758270280247896,5,5.0
20000515,20000596,1,3.758270280337367,3.758270280337367,1,1.0
20000303,20000386,1,3.7582704676325847,3.7582704676325847,1,1.0
20000618,20000653,1,3.758270840871187,3.758270840871187,2,2.0
20000095,20000577,1,3.758270840871187,3.758270840871187,2,2.0
20000380,20000387,1,3.758270840871187,3.758270840871187,4,4.0
20000285,20000492,1,3.758270840871187,3.758270840871187,5,5.0
20000268,20000329,1,3.758271026904043,3.758271026904043,2,2.0
20000005,20000521,1,3.758271026993515,3.758271026993515,1,1.0
20000180,20000496,1,3.7582712135680376,3.7582712135680376,5,5.0
20000250,20000569,1,3.7582712136575087,3.7582712136575087,1,1.0
20000104,20000565,1,3.758271587527128,3.758271587527128,2,2.0
20000158,20000352,1,3.7582717741910696,3.7582717741910696,2,2.0
20000144,20000443,1,3.7582719603133126,3.7582719603133126,3,3.0
20000618,20000686,1,3.75827214697722,3.75827214697722,2,2.0
20000036,20000166,1,3.7582723341827937,3.7582723341827937,1,1.0
20000185,20000307,1,3.7582723341827937,3.7582723341827937,3,3.0
20000055,20000094,1,3.7582727075105233,3.7582727075105233,1,1.0
20000126,20000697,1,3.75827308020703,3.75827308020703,1,1.0
20000065,20000518,1,3.758273454165776,3.758273454165776,4,4.0
20000111,20000381,1,3.7582734542552476,3.7582734542552476,3,3.0
20000144,20000521,1,3.7582738269516165,3.7582738269516165,3,3.0
20000184,20000669,1,3.75827401352588,3.75827401352588,3,3.0
20000625,20000686,1,3.7582742009102255,3.7582742009102255,2,2.0
20000576,20000668,1,3.758274387573927,3.758274387573927,1,1.0
20000159,20000473,1,3.758274946844301,3.758274946844301,2,2.0
20000157,20000597,1,3.7582749469337733,3.7582749469337733,5,5.0
20000037,20000166,1,3.7582753208027033,3.7582753208027033,1,1.0
20000007,20000377,1,3.7582764407840337,3.7582764407840337,2,2.0
20000529,20000670,1,3.758276626816375,3.758276626816375,4,4.0
20000009,20000239,1,3.7582768134798528,3.7582768134798528,3,3.0
20000624,20000651,1,3.7582768134798528,3.7582768134798528,3,3.0
20000504,20000621,1,3.758277374101336,3.758277374101336,4,4.0
20000129,20000595,1,3.758277560764745,3.758277560764745,4,4.0
20000048,20000685,1,3.758277560764745,3.758277560764745,4,4.0
20000364,20000693,1,3.7582777467969835,3.7582777467969835,1,1.0
20000153,20000361,1,3.758278120754868,3.758278120754868,4,4.0
20000188,20000668,1,3.7582784940815315,3.7582784940815315,5,5.0
20000083,20000421,1,3.7582786801136834,3.7582786801136834,0,0.0
20000002,20000255,1,3.7582786802031563,3.7582786802031563,5,5.0
20000279,20000353,1,3.758278866776972,3.758278866776972,4,4.0
20000327,20000675,1,3.7582788668664446,3.7582788668664446,2,2.0
20000304,20000524,1,3.7582794273978872,3.7582794273978872,5,5.0
20000092,20000131,1,3.7582796134299534,3.7582796134299534,3,3.0
20000252,20000330,1,3.758279800093156,3.758279800093156,2,2.0
20000554,20000569,1,3.758285213318542,3.758285213318542,2,2.0
20000100,20000356,1,3.7582868940027234,3.7582868940027234,4,4.0
20000285,20000463,1,3.758287266607144,3.758287266607144,0,0.0
20000435,20000576,1,3.7582876405632724,3.7582876405632724,4,4.0
20000057,20000695,1,3.7582885738754133,3.7582885738754133,3,3.0
20000077,20000329,1,3.7582893205248156,3.7582893205248156,2,2.0
20000245,20000527,1,3.758290627250082,3.758290627250082,1,1.0
20000154,20000321,1,3.758290627250082,3.758290627250082,3,3.0
20000111,20000516,1,3.75829342709161,3.75829342709161,2,2.0
20000188,20000245,1,3.758293987077346,3.758293987077346,4,4.0
20000481,20000672,1,3.7582958531536703,3.7582958531536703,5,5.0
20000131,20000256,1,3.7582962270187394,3.7582962270187394,2,2.0
20000319,20000320,1,3.7582962271082145,3.7582962271082145,3,3.0
20000363,20000570,1,3.7582964136804113,3.7582964136804113,3,3.0
20000351,20000649,1,3.758297160326923,3.758297160326923,5,5.0
20000363,20000651,1,3.7582973470779826,3.7582973470779826,2,2.0
20000138,20000409,1,3.7582975330189257,3.7582975330189257,1,1.0
20000309,20000488,1,3.75829790697316,3.75829790697316,3,3.0
20000325,20000470,1,3.7582984663265067,3.7582984663265067,4,4.0
20000129,20000148,1,3.758298652987971,3.758298652987971,1,1.0
20000589,20000670,1,3.758298652987971,3.758298652987971,3,3.0
20000540,20000900,1,3.7582990269419985,3.7582990269419985,5,5.0
20000308,20000546,1,3.758299399723132,3.758299399723132,1,1.0
20000138,20000549,1,3.758299773587547,3.758299773587547,2,2.0
20000192,20000513,1,3.7582997736770216,3.7582997736770216,0,0.0
20000081,20000187,1,3.7582997736770216,3.7582997736770216,1,1.0
20000067,20000624,1,3.758300332940378,3.758300332940378,5,5.0
20000119,20000148,1,3.75830070698357,3.75830070698357,4,4.0
20000312,20000510,1,3.758300893555353,3.758300893555353,0,0.0
20000305,20000388,1,3.7583008936448286,3.7583008936448286,5,5.0
20000596,20000668,1,3.758301826861386,3.758301826861386,0,0.0
20000450,20000684,1,3.758301826861386,3.758301826861386,2,2.0
20000320,20000473,1,3.75830182695086,3.75830182695086,5,5.0
20000074,20000104,1,3.75830182695086,3.75830182695086,5,5.0
20000108,20000681,1,3.758302013522541,3.758302013522541,2,2.0
20000047,20000539,1,3.758302013522541,3.758302013522541,5,5.0
20000619,20000693,1,3.7583021995525288,3.7583021995525288,1,1.0
20000224,20000341,1,3.7583021995525288,3.7583021995525288,1,1.0
20000041,20000333,1,3.758302386213649,3.758302386213649,2,2.0
20000077,20000360,1,3.758302386213649,3.758302386213649,4,4.0
20000008,20000166,1,3.758302386303124,3.758302386303124,0,0.0
20000423,20000648,1,3.758302386303124,3.758302386303124,2,2.0
20000118,20000624,1,3.758302573595377,3.758302573595377,4,4.0
20000014,20000159,1,3.758302760166987,3.758302760166987,0,0.0
20000075,20000446,1,3.758302760166987,3.758302760166987,3,3.0
20000184,20000256,1,3.758302946828056,3.758302946828056,0,0.0
20000254,20000297,1,3.7583031328579586,3.7583031328579586,0,0.0
20000196,20000495,1,3.7583031328579586,3.7583031328579586,4,4.0
20000153,20000324,1,3.7583031328579586,3.7583031328579586,5,5.0
20000312,20000470,1,3.7583033195189928,3.7583033195189928,3,3.0
20000480,20000698,1,3.7583033195189928,3.7583033195189928,4,4.0
20000009,20000080,1,3.758303319608468,3.758303319608468,0,0.0
20000334,20000588,1,3.7583036934721594,3.7583036934721594,4,4.0
20000235,20000419,1,3.7583038801331425,3.7583038801331425,1,1.0
20000403,20000539,1,3.7583038801331425,3.7583038801331425,1,1.0
20000483,20000524,1,3.7583038801331425,3.7583038801331425,1,1.0
20000421,20000423,1,3.7583038801331425,3.7583038801331425,2,2.0
20000116,20000446,1,3.7583038802226167,3.7583038802226167,0,0.0
20000271,20000463,1,3.7583040661629585,3.7583040661629585,3,3.0
20000249,20000513,1,3.7583040661629585,3.7583040661629585,4,4.0
20000048,20000574,1,3.758304252913382,3.758304252913382,1,1.0
20000387,20000464,1,3.758304626776901,3.758304626776901,1,1.0
20000483,20000497,1,3.758304626776901,3.758304626776901,3,3.0
20000022,20000483,1,3.758304626776901,3.758304626776901,5,5.0
20000349,20000419,1,3.758304626866376,3.758304626866376,3,3.0
20000008,20000252,1,3.7583048134377974,3.7583048134377974,3,3.0
20000565,20000675,1,3.7583048135272725,3.7583048135272725,3,3.0
